"Year","Region","County Name","Grade Level Name","Gender Name","Gender Count"
"2015-2016",09,"FOARD COUNTY","Grade  7","Female",9
"2015-2016",09,"FOARD COUNTY","Grade  7","Male",7
"2015-2016",09,"FOARD COUNTY","Grade  8","Female",12
"2015-2016",09,"FOARD COUNTY","Grade  8","Male",6
"2015-2016",09,"FOARD COUNTY","Grade  9","Female",7
"2015-2016",09,"FOARD COUNTY","Grade  9","Male",9
"2015-2016",09,"FOARD COUNTY","Grade 10","Female",8
"2015-2016",09,"FOARD COUNTY","Grade 10","Male",7
"2015-2016",09,"FOARD COUNTY","Grade 11","Female",-9999999
"2015-2016",09,"FOARD COUNTY","Grade 11","Male",6
"2015-2016",09,"FOARD COUNTY","Grade 12","Female",6
"2015-2016",09,"FOARD COUNTY","Grade 12","Male",7
"2015-2016",04,"FORT BEND COUNTY","Early Education","Female",185
"2015-2016",04,"FORT BEND COUNTY","Early Education","Male",294
"2015-2016",04,"FORT BEND COUNTY","Pre-kindergarten","Female",1144
"2015-2016",04,"FORT BEND COUNTY","Pre-kindergarten","Male",1209
"2015-2016",04,"FORT BEND COUNTY","Kindergarten","Female",3405
"2015-2016",04,"FORT BEND COUNTY","Kindergarten","Male",3798
"2015-2016",04,"FORT BEND COUNTY","Grade  1","Female",3970
"2015-2016",04,"FORT BEND COUNTY","Grade  1","Male",4086
"2015-2016",04,"FORT BEND COUNTY","Grade  2","Female",3966
"2015-2016",04,"FORT BEND COUNTY","Grade  2","Male",4210
"2015-2016",04,"FORT BEND COUNTY","Grade  3","Female",4051
"2015-2016",04,"FORT BEND COUNTY","Grade  3","Male",4115
"2015-2016",04,"FORT BEND COUNTY","Grade  4","Female",3908
"2015-2016",04,"FORT BEND COUNTY","Grade  4","Male",4214
"2015-2016",04,"FORT BEND COUNTY","Grade  5","Female",3882
"2015-2016",04,"FORT BEND COUNTY","Grade  5","Male",4237
"2015-2016",04,"FORT BEND COUNTY","Grade  6","Female",4043
"2015-2016",04,"FORT BEND COUNTY","Grade  6","Male",4261
"2015-2016",04,"FORT BEND COUNTY","Grade  7","Female",4103
"2015-2016",04,"FORT BEND COUNTY","Grade  7","Male",4365
"2015-2016",04,"FORT BEND COUNTY","Grade  8","Female",4019
"2015-2016",04,"FORT BEND COUNTY","Grade  8","Male",4351
"2015-2016",04,"FORT BEND COUNTY","Grade  9","Female",4533
"2015-2016",04,"FORT BEND COUNTY","Grade  9","Male",4922
"2015-2016",04,"FORT BEND COUNTY","Grade 10","Female",4163
"2015-2016",04,"FORT BEND COUNTY","Grade 10","Male",4351
"2015-2016",04,"FORT BEND COUNTY","Grade 11","Female",3979
"2015-2016",04,"FORT BEND COUNTY","Grade 11","Male",4005
"2015-2016",04,"FORT BEND COUNTY","Grade 12","Female",3688
"2015-2016",04,"FORT BEND COUNTY","Grade 12","Male",3776
"2015-2016",08,"FRANKLIN COUNTY","Early Education","Female",-9999999
"2015-2016",08,"FRANKLIN COUNTY","Early Education","Male",-9999999
"2015-2016",08,"FRANKLIN COUNTY","Pre-kindergarten","Female",26
"2015-2016",08,"FRANKLIN COUNTY","Pre-kindergarten","Male",25
"2015-2016",08,"FRANKLIN COUNTY","Kindergarten","Female",62
"2015-2016",08,"FRANKLIN COUNTY","Kindergarten","Male",70
"2015-2016",08,"FRANKLIN COUNTY","Grade  1","Female",64
"2015-2016",08,"FRANKLIN COUNTY","Grade  1","Male",61
"2015-2016",08,"FRANKLIN COUNTY","Grade  2","Female",57
"2015-2016",08,"FRANKLIN COUNTY","Grade  2","Male",76
"2015-2016",08,"FRANKLIN COUNTY","Grade  3","Female",66
"2015-2016",08,"FRANKLIN COUNTY","Grade  3","Male",57
"2015-2016",08,"FRANKLIN COUNTY","Grade  4","Female",63
"2015-2016",08,"FRANKLIN COUNTY","Grade  4","Male",67
"2015-2016",08,"FRANKLIN COUNTY","Grade  5","Female",76
"2015-2016",08,"FRANKLIN COUNTY","Grade  5","Male",65
"2015-2016",08,"FRANKLIN COUNTY","Grade  6","Female",73
"2015-2016",08,"FRANKLIN COUNTY","Grade  6","Male",63
"2015-2016",08,"FRANKLIN COUNTY","Grade  7","Female",42
"2015-2016",08,"FRANKLIN COUNTY","Grade  7","Male",63
"2015-2016",08,"FRANKLIN COUNTY","Grade  8","Female",61
"2015-2016",08,"FRANKLIN COUNTY","Grade  8","Male",66
"2015-2016",08,"FRANKLIN COUNTY","Grade  9","Female",61
"2015-2016",08,"FRANKLIN COUNTY","Grade  9","Male",77
"2015-2016",08,"FRANKLIN COUNTY","Grade 10","Female",58
"2015-2016",08,"FRANKLIN COUNTY","Grade 10","Male",56
"2015-2016",08,"FRANKLIN COUNTY","Grade 11","Female",54
"2015-2016",08,"FRANKLIN COUNTY","Grade 11","Male",50
"2015-2016",08,"FRANKLIN COUNTY","Grade 12","Female",48
"2015-2016",08,"FRANKLIN COUNTY","Grade 12","Male",45
"2015-2016",12,"FREESTONE COUNTY","Early Education","Female",-9999999
"2015-2016",12,"FREESTONE COUNTY","Early Education","Male",6
"2015-2016",12,"FREESTONE COUNTY","Pre-kindergarten","Female",80
"2015-2016",12,"FREESTONE COUNTY","Pre-kindergarten","Male",67
"2015-2016",12,"FREESTONE COUNTY","Kindergarten","Female",130
"2015-2016",12,"FREESTONE COUNTY","Kindergarten","Male",130
"2015-2016",12,"FREESTONE COUNTY","Grade  1","Female",139
"2015-2016",12,"FREESTONE COUNTY","Grade  1","Male",149
"2015-2016",12,"FREESTONE COUNTY","Grade  2","Female",136
"2015-2016",12,"FREESTONE COUNTY","Grade  2","Male",148
"2015-2016",12,"FREESTONE COUNTY","Grade  3","Female",146
"2015-2016",12,"FREESTONE COUNTY","Grade  3","Male",156
"2015-2016",12,"FREESTONE COUNTY","Grade  4","Female",130
"2015-2016",12,"FREESTONE COUNTY","Grade  4","Male",166
"2015-2016",12,"FREESTONE COUNTY","Grade  5","Female",144
"2015-2016",12,"FREESTONE COUNTY","Grade  5","Male",121
"2015-2016",12,"FREESTONE COUNTY","Grade  6","Female",141
"2015-2016",12,"FREESTONE COUNTY","Grade  6","Male",135
"2015-2016",12,"FREESTONE COUNTY","Grade  7","Female",140
"2015-2016",12,"FREESTONE COUNTY","Grade  7","Male",142
"2015-2016",12,"FREESTONE COUNTY","Grade  8","Female",119
"2015-2016",12,"FREESTONE COUNTY","Grade  8","Male",156
"2015-2016",12,"FREESTONE COUNTY","Grade  9","Female",145
"2015-2016",12,"FREESTONE COUNTY","Grade  9","Male",153
"2015-2016",12,"FREESTONE COUNTY","Grade 10","Female",148
"2015-2016",12,"FREESTONE COUNTY","Grade 10","Male",167
"2015-2016",12,"FREESTONE COUNTY","Grade 11","Female",114
"2015-2016",12,"FREESTONE COUNTY","Grade 11","Male",147
"2015-2016",12,"FREESTONE COUNTY","Grade 12","Female",95
"2015-2016",12,"FREESTONE COUNTY","Grade 12","Male",127
"2015-2016",20,"FRIO COUNTY","Early Education","Female",-9999999
"2015-2016",20,"FRIO COUNTY","Early Education","Male",6
"2015-2016",20,"FRIO COUNTY","Pre-kindergarten","Female",85
"2015-2016",20,"FRIO COUNTY","Pre-kindergarten","Male",81
"2015-2016",20,"FRIO COUNTY","Kindergarten","Female",104
"2015-2016",20,"FRIO COUNTY","Kindergarten","Male",111
"2015-2016",20,"FRIO COUNTY","Grade  1","Female",123
"2015-2016",20,"FRIO COUNTY","Grade  1","Male",114
"2015-2016",20,"FRIO COUNTY","Grade  2","Female",132
"2015-2016",20,"FRIO COUNTY","Grade  2","Male",159
"2015-2016",20,"FRIO COUNTY","Grade  3","Female",97
"2015-2016",20,"FRIO COUNTY","Grade  3","Male",127
"2015-2016",20,"FRIO COUNTY","Grade  4","Female",123
"2015-2016",20,"FRIO COUNTY","Grade  4","Male",129
"2015-2016",20,"FRIO COUNTY","Grade  5","Female",128
"2015-2016",20,"FRIO COUNTY","Grade  5","Male",118
"2015-2016",20,"FRIO COUNTY","Grade  6","Female",113
"2015-2016",20,"FRIO COUNTY","Grade  6","Male",110
"2015-2016",20,"FRIO COUNTY","Grade  7","Female",99
"2015-2016",20,"FRIO COUNTY","Grade  7","Male",126
"2015-2016",20,"FRIO COUNTY","Grade  8","Female",120
"2015-2016",20,"FRIO COUNTY","Grade  8","Male",138
"2015-2016",20,"FRIO COUNTY","Grade  9","Female",145
"2015-2016",20,"FRIO COUNTY","Grade  9","Male",154
"2015-2016",20,"FRIO COUNTY","Grade 10","Female",113
"2015-2016",20,"FRIO COUNTY","Grade 10","Male",133
"2015-2016",20,"FRIO COUNTY","Grade 11","Female",97
"2015-2016",20,"FRIO COUNTY","Grade 11","Male",108
"2015-2016",20,"FRIO COUNTY","Grade 12","Female",95
"2015-2016",20,"FRIO COUNTY","Grade 12","Male",94
"2015-2016",17,"GAINES COUNTY","Early Education","Female",-9999999
"2015-2016",17,"GAINES COUNTY","Early Education","Male",-9999999
"2015-2016",17,"GAINES COUNTY","Pre-kindergarten","Female",68
"2015-2016",17,"GAINES COUNTY","Pre-kindergarten","Male",96
"2015-2016",17,"GAINES COUNTY","Kindergarten","Female",145
"2015-2016",17,"GAINES COUNTY","Kindergarten","Male",144
"2015-2016",17,"GAINES COUNTY","Grade  1","Female",145
"2015-2016",17,"GAINES COUNTY","Grade  1","Male",147
"2015-2016",17,"GAINES COUNTY","Grade  2","Female",128
"2015-2016",17,"GAINES COUNTY","Grade  2","Male",156
"2015-2016",17,"GAINES COUNTY","Grade  3","Female",128
"2015-2016",17,"GAINES COUNTY","Grade  3","Male",145
"2015-2016",17,"GAINES COUNTY","Grade  4","Female",140
"2015-2016",17,"GAINES COUNTY","Grade  4","Male",139
"2015-2016",17,"GAINES COUNTY","Grade  5","Female",137
"2015-2016",17,"GAINES COUNTY","Grade  5","Male",134
"2015-2016",17,"GAINES COUNTY","Grade  6","Female",129
"2015-2016",17,"GAINES COUNTY","Grade  6","Male",138
"2015-2016",17,"GAINES COUNTY","Grade  7","Female",137
"2015-2016",17,"GAINES COUNTY","Grade  7","Male",140
"2015-2016",17,"GAINES COUNTY","Grade  8","Female",110
"2015-2016",17,"GAINES COUNTY","Grade  8","Male",153
"2015-2016",17,"GAINES COUNTY","Grade  9","Female",151
"2015-2016",17,"GAINES COUNTY","Grade  9","Male",124
"2015-2016",17,"GAINES COUNTY","Grade 10","Female",108
"2015-2016",17,"GAINES COUNTY","Grade 10","Male",122
"2015-2016",17,"GAINES COUNTY","Grade 11","Female",112
"2015-2016",17,"GAINES COUNTY","Grade 11","Male",94
"2015-2016",17,"GAINES COUNTY","Grade 12","Female",103
"2015-2016",17,"GAINES COUNTY","Grade 12","Male",90
"2015-2016",04,"GALVESTON COUNTY/04","Early Education","Female",176
"2015-2016",04,"GALVESTON COUNTY/04","Early Education","Male",389
"2015-2016",04,"GALVESTON COUNTY/04","Pre-kindergarten","Female",1568
"2015-2016",04,"GALVESTON COUNTY/04","Pre-kindergarten","Male",1546
"2015-2016",04,"GALVESTON COUNTY/04","Kindergarten","Female",2838
"2015-2016",04,"GALVESTON COUNTY/04","Kindergarten","Male",2824
"2015-2016",04,"GALVESTON COUNTY/04","Grade  1","Female",2870
"2015-2016",04,"GALVESTON COUNTY/04","Grade  1","Male",3171
"2015-2016",04,"GALVESTON COUNTY/04","Grade  2","Female",2956
"2015-2016",04,"GALVESTON COUNTY/04","Grade  2","Male",3120
"2015-2016",04,"GALVESTON COUNTY/04","Grade  3","Female",2995
"2015-2016",04,"GALVESTON COUNTY/04","Grade  3","Male",3162
"2015-2016",04,"GALVESTON COUNTY/04","Grade  4","Female",2923
"2015-2016",04,"GALVESTON COUNTY/04","Grade  4","Male",3100
"2015-2016",04,"GALVESTON COUNTY/04","Grade  5","Female",2900
"2015-2016",04,"GALVESTON COUNTY/04","Grade  5","Male",2985
"2015-2016",04,"GALVESTON COUNTY/04","Grade  6","Female",2936
"2015-2016",04,"GALVESTON COUNTY/04","Grade  6","Male",3188
"2015-2016",04,"GALVESTON COUNTY/04","Grade  7","Female",3052
"2015-2016",04,"GALVESTON COUNTY/04","Grade  7","Male",3168
"2015-2016",04,"GALVESTON COUNTY/04","Grade  8","Female",2985
"2015-2016",04,"GALVESTON COUNTY/04","Grade  8","Male",3115
"2015-2016",04,"GALVESTON COUNTY/04","Grade  9","Female",3202
"2015-2016",04,"GALVESTON COUNTY/04","Grade  9","Male",3495
"2015-2016",04,"GALVESTON COUNTY/04","Grade 10","Female",2955
"2015-2016",04,"GALVESTON COUNTY/04","Grade 10","Male",3291
"2015-2016",04,"GALVESTON COUNTY/04","Grade 11","Female",2931
"2015-2016",04,"GALVESTON COUNTY/04","Grade 11","Male",2975
"2015-2016",04,"GALVESTON COUNTY/04","Grade 12","Female",2712
"2015-2016",04,"GALVESTON COUNTY/04","Grade 12","Male",2725
"2015-2016",05,"GALVESTON COUNTY/05","Early Education","Female",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Early Education","Male",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Pre-kindergarten","Female",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Pre-kindergarten","Male",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Kindergarten","Female",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Kindergarten","Male",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Grade  1","Female",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Grade  1","Male",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Grade  2","Female",5
"2015-2016",05,"GALVESTON COUNTY/05","Grade  2","Male",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Grade  3","Female",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Grade  3","Male",5
"2015-2016",05,"GALVESTON COUNTY/05","Grade  4","Female",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Grade  4","Male",6
"2015-2016",05,"GALVESTON COUNTY/05","Grade  5","Female",0
"2015-2016",05,"GALVESTON COUNTY/05","Grade  5","Male",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Grade  6","Female",6
"2015-2016",05,"GALVESTON COUNTY/05","Grade  6","Male",9
"2015-2016",05,"GALVESTON COUNTY/05","Grade  7","Female",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Grade  7","Male",-9999999
"2015-2016",05,"GALVESTON COUNTY/05","Grade  8","Female",8
"2015-2016",05,"GALVESTON COUNTY/05","Grade  8","Male",7
"2015-2016",05,"GALVESTON COUNTY/05","Grade  9","Female",7
"2015-2016",05,"GALVESTON COUNTY/05","Grade  9","Male",8
"2015-2016",05,"GALVESTON COUNTY/05","Grade 10","Female",7
"2015-2016",05,"GALVESTON COUNTY/05","Grade 10","Male",6
"2015-2016",05,"GALVESTON COUNTY/05","Grade 11","Female",8
"2015-2016",05,"GALVESTON COUNTY/05","Grade 11","Male",8
"2015-2016",05,"GALVESTON COUNTY/05","Grade 12","Female",8
"2015-2016",05,"GALVESTON COUNTY/05","Grade 12","Male",10
"2015-2016","AL","GALVESTON COUNTY/ALL","Early Education","Female",177
"2015-2016","AL","GALVESTON COUNTY/ALL","Early Education","Male",390
"2015-2016","AL","GALVESTON COUNTY/ALL","Pre-kindergarten","Female",1571
"2015-2016","AL","GALVESTON COUNTY/ALL","Pre-kindergarten","Male",1548
"2015-2016","AL","GALVESTON COUNTY/ALL","Kindergarten","Female",2842
"2015-2016","AL","GALVESTON COUNTY/ALL","Kindergarten","Male",2826
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  1","Female",2872
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  1","Male",3172
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  2","Female",2961
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  2","Male",3123
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  3","Female",2996
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  3","Male",3167
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  4","Female",2927
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  4","Male",3106
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  5","Female",2900
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  5","Male",2989
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  6","Female",2942
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  6","Male",3197
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  7","Female",3055
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  7","Male",3172
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  8","Female",2993
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  8","Male",3122
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  9","Female",3209
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade  9","Male",3503
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade 10","Female",2962
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade 10","Male",3297
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade 11","Female",2939
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade 11","Male",2983
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade 12","Female",2720
"2015-2016","AL","GALVESTON COUNTY/ALL","Grade 12","Male",2735
"2015-2016",17,"GARZA COUNTY","Early Education","Female",-9999999
"2015-2016",17,"GARZA COUNTY","Early Education","Male",-9999999
"2015-2016",17,"GARZA COUNTY","Pre-kindergarten","Female",19
"2015-2016",17,"GARZA COUNTY","Pre-kindergarten","Male",32
"2015-2016",17,"GARZA COUNTY","Kindergarten","Female",25
"2015-2016",17,"GARZA COUNTY","Kindergarten","Male",30
"2015-2016",17,"GARZA COUNTY","Grade  1","Female",39
"2015-2016",17,"GARZA COUNTY","Grade  1","Male",50
"2015-2016",17,"GARZA COUNTY","Grade  2","Female",39
"2015-2016",17,"GARZA COUNTY","Grade  2","Male",44
"2015-2016",17,"GARZA COUNTY","Grade  3","Female",38
"2015-2016",17,"GARZA COUNTY","Grade  3","Male",50
"2015-2016",17,"GARZA COUNTY","Grade  4","Female",33
"2015-2016",17,"GARZA COUNTY","Grade  4","Male",32
"2015-2016",17,"GARZA COUNTY","Grade  5","Female",26
"2015-2016",17,"GARZA COUNTY","Grade  5","Male",32
"2015-2016",17,"GARZA COUNTY","Grade  6","Female",36
"2015-2016",17,"GARZA COUNTY","Grade  6","Male",33
"2015-2016",17,"GARZA COUNTY","Grade  7","Female",44
"2015-2016",17,"GARZA COUNTY","Grade  7","Male",46
"2015-2016",17,"GARZA COUNTY","Grade  8","Female",34
"2015-2016",17,"GARZA COUNTY","Grade  8","Male",31
"2015-2016",17,"GARZA COUNTY","Grade  9","Female",39
"2015-2016",17,"GARZA COUNTY","Grade  9","Male",64
"2015-2016",17,"GARZA COUNTY","Grade 10","Female",30
"2015-2016",17,"GARZA COUNTY","Grade 10","Male",65
"2015-2016",17,"GARZA COUNTY","Grade 11","Female",38
"2015-2016",17,"GARZA COUNTY","Grade 11","Male",36
"2015-2016",17,"GARZA COUNTY","Grade 12","Female",25
"2015-2016",17,"GARZA COUNTY","Grade 12","Male",41
"2015-2016",13,"GILLESPIE COUNTY","Early Education","Female",9
"2015-2016",13,"GILLESPIE COUNTY","Early Education","Male",6
"2015-2016",13,"GILLESPIE COUNTY","Pre-kindergarten","Female",72
"2015-2016",13,"GILLESPIE COUNTY","Pre-kindergarten","Male",71
"2015-2016",13,"GILLESPIE COUNTY","Kindergarten","Female",122
"2015-2016",13,"GILLESPIE COUNTY","Kindergarten","Male",134
"2015-2016",13,"GILLESPIE COUNTY","Grade  1","Female",123
"2015-2016",13,"GILLESPIE COUNTY","Grade  1","Male",150
"2015-2016",13,"GILLESPIE COUNTY","Grade  2","Female",133
"2015-2016",13,"GILLESPIE COUNTY","Grade  2","Male",141
"2015-2016",13,"GILLESPIE COUNTY","Grade  3","Female",136
"2015-2016",13,"GILLESPIE COUNTY","Grade  3","Male",140
"2015-2016",13,"GILLESPIE COUNTY","Grade  4","Female",129
"2015-2016",13,"GILLESPIE COUNTY","Grade  4","Male",121
"2015-2016",13,"GILLESPIE COUNTY","Grade  5","Female",139
"2015-2016",13,"GILLESPIE COUNTY","Grade  5","Male",141
"2015-2016",13,"GILLESPIE COUNTY","Grade  6","Female",136
"2015-2016",13,"GILLESPIE COUNTY","Grade  6","Male",137
"2015-2016",13,"GILLESPIE COUNTY","Grade  7","Female",134
"2015-2016",13,"GILLESPIE COUNTY","Grade  7","Male",149
"2015-2016",13,"GILLESPIE COUNTY","Grade  8","Female",125
"2015-2016",13,"GILLESPIE COUNTY","Grade  8","Male",128
"2015-2016",13,"GILLESPIE COUNTY","Grade  9","Female",148
"2015-2016",13,"GILLESPIE COUNTY","Grade  9","Male",173
"2015-2016",13,"GILLESPIE COUNTY","Grade 10","Female",138
"2015-2016",13,"GILLESPIE COUNTY","Grade 10","Male",162
"2015-2016",13,"GILLESPIE COUNTY","Grade 11","Female",136
"2015-2016",13,"GILLESPIE COUNTY","Grade 11","Male",147
"2015-2016",13,"GILLESPIE COUNTY","Grade 12","Female",130
"2015-2016",13,"GILLESPIE COUNTY","Grade 12","Male",160
"2015-2016",18,"GLASSCOCK COUNTY","Pre-kindergarten","Female",6
"2015-2016",18,"GLASSCOCK COUNTY","Pre-kindergarten","Male",5
"2015-2016",18,"GLASSCOCK COUNTY","Kindergarten","Female",8
"2015-2016",18,"GLASSCOCK COUNTY","Kindergarten","Male",10
"2015-2016",18,"GLASSCOCK COUNTY","Grade  1","Female",16
"2015-2016",18,"GLASSCOCK COUNTY","Grade  1","Male",11
"2015-2016",18,"GLASSCOCK COUNTY","Grade  2","Female",10
"2015-2016",18,"GLASSCOCK COUNTY","Grade  2","Male",15
"2015-2016",18,"GLASSCOCK COUNTY","Grade  3","Female",11
"2015-2016",18,"GLASSCOCK COUNTY","Grade  3","Male",9
"2015-2016",18,"GLASSCOCK COUNTY","Grade  4","Female",9
"2015-2016",18,"GLASSCOCK COUNTY","Grade  4","Male",16
"2015-2016",18,"GLASSCOCK COUNTY","Grade  5","Female",11
"2015-2016",18,"GLASSCOCK COUNTY","Grade  5","Male",20
"2015-2016",18,"GLASSCOCK COUNTY","Grade  6","Female",7
"2015-2016",18,"GLASSCOCK COUNTY","Grade  6","Male",-9999999
"2015-2016",18,"GLASSCOCK COUNTY","Grade  7","Female",13
"2015-2016",18,"GLASSCOCK COUNTY","Grade  7","Male",11
"2015-2016",18,"GLASSCOCK COUNTY","Grade  8","Female",10
"2015-2016",18,"GLASSCOCK COUNTY","Grade  8","Male",16
"2015-2016",18,"GLASSCOCK COUNTY","Grade  9","Female",9
"2015-2016",18,"GLASSCOCK COUNTY","Grade  9","Male",13
"2015-2016",18,"GLASSCOCK COUNTY","Grade 10","Female",13
"2015-2016",18,"GLASSCOCK COUNTY","Grade 10","Male",13
"2015-2016",18,"GLASSCOCK COUNTY","Grade 11","Female",11
"2015-2016",18,"GLASSCOCK COUNTY","Grade 11","Male",9
"2015-2016",18,"GLASSCOCK COUNTY","Grade 12","Female",12
"2015-2016",18,"GLASSCOCK COUNTY","Grade 12","Male",15
"2015-2016",03,"GOLIAD COUNTY","Early Education","Female",13
"2015-2016",03,"GOLIAD COUNTY","Early Education","Male",12
"2015-2016",03,"GOLIAD COUNTY","Pre-kindergarten","Female",24
"2015-2016",03,"GOLIAD COUNTY","Pre-kindergarten","Male",14
"2015-2016",03,"GOLIAD COUNTY","Kindergarten","Female",41
"2015-2016",03,"GOLIAD COUNTY","Kindergarten","Male",47
"2015-2016",03,"GOLIAD COUNTY","Grade  1","Female",52
"2015-2016",03,"GOLIAD COUNTY","Grade  1","Male",55
"2015-2016",03,"GOLIAD COUNTY","Grade  2","Female",49
"2015-2016",03,"GOLIAD COUNTY","Grade  2","Male",51
"2015-2016",03,"GOLIAD COUNTY","Grade  3","Female",54
"2015-2016",03,"GOLIAD COUNTY","Grade  3","Male",61
"2015-2016",03,"GOLIAD COUNTY","Grade  4","Female",36
"2015-2016",03,"GOLIAD COUNTY","Grade  4","Male",51
"2015-2016",03,"GOLIAD COUNTY","Grade  5","Female",45
"2015-2016",03,"GOLIAD COUNTY","Grade  5","Male",44
"2015-2016",03,"GOLIAD COUNTY","Grade  6","Female",49
"2015-2016",03,"GOLIAD COUNTY","Grade  6","Male",52
"2015-2016",03,"GOLIAD COUNTY","Grade  7","Female",49
"2015-2016",03,"GOLIAD COUNTY","Grade  7","Male",62
"2015-2016",03,"GOLIAD COUNTY","Grade  8","Female",47
"2015-2016",03,"GOLIAD COUNTY","Grade  8","Male",53
"2015-2016",03,"GOLIAD COUNTY","Grade  9","Female",59
"2015-2016",03,"GOLIAD COUNTY","Grade  9","Male",57
"2015-2016",03,"GOLIAD COUNTY","Grade 10","Female",43
"2015-2016",03,"GOLIAD COUNTY","Grade 10","Male",48
"2015-2016",03,"GOLIAD COUNTY","Grade 11","Female",60
"2015-2016",03,"GOLIAD COUNTY","Grade 11","Male",47
"2015-2016",03,"GOLIAD COUNTY","Grade 12","Female",42
"2015-2016",03,"GOLIAD COUNTY","Grade 12","Male",51
"2015-2016",13,"GONZALES COUNTY","Early Education","Female",-9999999
"2015-2016",13,"GONZALES COUNTY","Early Education","Male",6
"2015-2016",13,"GONZALES COUNTY","Pre-kindergarten","Female",129
"2015-2016",13,"GONZALES COUNTY","Pre-kindergarten","Male",141
"2015-2016",13,"GONZALES COUNTY","Kindergarten","Female",154
"2015-2016",13,"GONZALES COUNTY","Kindergarten","Male",151
"2015-2016",13,"GONZALES COUNTY","Grade  1","Female",149
"2015-2016",13,"GONZALES COUNTY","Grade  1","Male",168
"2015-2016",13,"GONZALES COUNTY","Grade  2","Female",136
"2015-2016",13,"GONZALES COUNTY","Grade  2","Male",177
"2015-2016",13,"GONZALES COUNTY","Grade  3","Female",149
"2015-2016",13,"GONZALES COUNTY","Grade  3","Male",162
"2015-2016",13,"GONZALES COUNTY","Grade  4","Female",178
"2015-2016",13,"GONZALES COUNTY","Grade  4","Male",173
"2015-2016",13,"GONZALES COUNTY","Grade  5","Female",157
"2015-2016",13,"GONZALES COUNTY","Grade  5","Male",173
"2015-2016",13,"GONZALES COUNTY","Grade  6","Female",176
"2015-2016",13,"GONZALES COUNTY","Grade  6","Male",160
"2015-2016",13,"GONZALES COUNTY","Grade  7","Female",156
"2015-2016",13,"GONZALES COUNTY","Grade  7","Male",166
"2015-2016",13,"GONZALES COUNTY","Grade  8","Female",161
"2015-2016",13,"GONZALES COUNTY","Grade  8","Male",144
"2015-2016",13,"GONZALES COUNTY","Grade  9","Female",139
"2015-2016",13,"GONZALES COUNTY","Grade  9","Male",176
"2015-2016",13,"GONZALES COUNTY","Grade 10","Female",146
"2015-2016",13,"GONZALES COUNTY","Grade 10","Male",143
"2015-2016",13,"GONZALES COUNTY","Grade 11","Female",151
"2015-2016",13,"GONZALES COUNTY","Grade 11","Male",132
"2015-2016",13,"GONZALES COUNTY","Grade 12","Female",90
"2015-2016",13,"GONZALES COUNTY","Grade 12","Male",112
"2015-2016",16,"GRAY COUNTY","Early Education","Female",6
"2015-2016",16,"GRAY COUNTY","Early Education","Male",-9999999
"2015-2016",16,"GRAY COUNTY","Pre-kindergarten","Female",113
"2015-2016",16,"GRAY COUNTY","Pre-kindergarten","Male",121
"2015-2016",16,"GRAY COUNTY","Kindergarten","Female",154
"2015-2016",16,"GRAY COUNTY","Kindergarten","Male",145
"2015-2016",16,"GRAY COUNTY","Grade  1","Female",165
"2015-2016",16,"GRAY COUNTY","Grade  1","Male",176
"2015-2016",16,"GRAY COUNTY","Grade  2","Female",171
"2015-2016",16,"GRAY COUNTY","Grade  2","Male",181
"2015-2016",16,"GRAY COUNTY","Grade  3","Female",163
